,round,steps,score
0,4020,6,0
0,4021,6,0
0,4022,6,0
0,4023,13,0
0,4024,7,0
0,4025,23,0
0,4026,7,0
0,4027,13,0
0,4028,7,0
0,4029,53,0
0,4030,17,1
0,4031,7,0
0,4032,42,1
0,4033,32,0
0,4034,9,0
0,4035,7,0
0,4036,7,0
0,4037,7,0
0,4038,7,0
0,4039,6,0
0,4040,7,0
0,4041,128,0
0,4042,7,0
0,4043,13,0
0,4044,6,0
0,4045,18,0
0,4046,86,0
0,4047,7,0
0,4048,66,1
0,4049,14,0
0,4050,7,0
0,4051,16,0
0,4052,13,0
0,4053,13,0
0,4054,400,0
0,4055,14,0
0,4056,9,0
0,4057,7,0
0,4058,7,0
0,4059,15,0
0,4060,13,0
0,4061,7,0
0,4062,18,1
0,4063,6,0
0,4064,49,1
0,4065,6,0
0,4066,400,0
0,4067,6,0
0,4068,20,1
0,4069,7,0
0,4070,7,0
0,4071,13,0
0,4072,7,0
0,4073,7,0
0,4074,400,0
0,4075,7,0
0,4076,7,0
0,4077,31,0
0,4078,33,0
0,4079,26,0
0,4080,13,0
0,4081,7,0
0,4082,7,0
0,4083,13,0
0,4084,13,0
0,4085,7,0
0,4086,7,0
0,4087,7,0
0,4088,14,0
0,4089,7,0
0,4090,11,0
0,4091,6,0
0,4092,13,0
0,4093,7,0
0,4094,7,0
0,4095,6,0
0,4096,13,0
0,4097,32,0
0,4098,7,0
0,4099,7,0
0,4100,9,0
0,4101,7,0
0,4102,6,0
0,4103,7,0
0,4104,23,0
0,4105,157,0
0,4106,7,0
0,4107,37,0
0,4108,14,0
0,4109,36,0
0,4110,121,0
0,4111,14,0
0,4112,13,0
0,4113,23,0
0,4114,7,0
0,4115,7,0
0,4116,21,0
0,4117,7,0
0,4118,18,0
0,4119,20,1
0,4120,7,0
0,4121,65,2
0,4122,7,0
0,4123,14,0
0,4124,22,0
0,4125,25,1
0,4126,14,0
0,4127,6,0
0,4128,7,0
0,4129,6,0
0,4130,6,0
0,4131,21,1
0,4132,7,0
0,4133,7,0
0,4134,23,0
0,4135,7,0
0,4136,36,0
0,4137,13,0
0,4138,7,0
0,4139,7,0
0,4140,7,0
0,4141,72,0
0,4142,85,1
0,4143,55,0
0,4144,6,0
0,4145,7,0
0,4146,12,0
0,4147,7,0
0,4148,32,0
0,4149,75,0
0,4150,213,0
0,4151,23,0
0,4152,7,0
0,4153,13,0
0,4154,7,0
0,4155,7,0
0,4156,7,0
0,4157,7,0
0,4158,10,0
0,4159,7,0
0,4160,7,0
0,4161,14,0
0,4162,13,0
0,4163,113,1
0,4164,6,0
0,4165,6,0
0,4166,7,0
0,4167,13,0
0,4168,16,0
0,4169,7,0
0,4170,7,0
0,4171,7,0
0,4172,7,0
0,4173,7,0
0,4174,42,0
0,4175,15,0
0,4176,7,0
0,4177,13,0
0,4178,45,0
0,4179,7,0
0,4180,7,0
0,4181,6,0
0,4182,7,0
0,4183,19,1
0,4184,6,0
0,4185,7,0
0,4186,15,0
0,4187,7,0
0,4188,31,1
0,4189,23,0
0,4190,7,0
0,4191,21,0
0,4192,400,1
0,4193,6,0
0,4194,7,0
0,4195,6,0
0,4196,20,0
0,4197,7,0
0,4198,40,1
0,4199,7,0
0,4200,7,0
0,4201,7,0
0,4202,7,0
0,4203,14,0
0,4204,25,0
0,4205,7,0
0,4206,12,0
0,4207,7,0
0,4208,47,0
0,4209,7,0
0,4210,55,0
0,4211,7,0
0,4212,6,0
0,4213,7,0
0,4214,24,0
0,4215,7,0
0,4216,7,0
0,4217,6,0
0,4218,15,0
0,4219,23,0
0,4220,6,0
0,4221,36,1
0,4222,21,0
0,4223,21,0
0,4224,68,1
0,4225,7,0
0,4226,43,0
0,4227,7,0
0,4228,21,1
0,4229,27,0
0,4230,218,0
0,4231,6,0
0,4232,400,0
0,4233,48,0
0,4234,7,0
0,4235,21,0
0,4236,236,0
0,4237,15,0
0,4238,7,0
0,4239,6,0
0,4240,34,0
0,4241,129,0
0,4242,13,0
0,4243,7,0
0,4244,7,0
0,4245,111,0
0,4246,6,0
0,4247,52,0
0,4248,13,0
0,4249,15,0
0,4250,14,0
0,4251,7,0
0,4252,7,0
0,4253,7,0
0,4254,7,0
0,4255,16,0
0,4256,15,0
0,4257,13,0
0,4258,65,0
0,4259,7,0
0,4260,22,0
0,4261,7,0
0,4262,22,0
0,4263,7,0
0,4264,7,0
0,4265,7,0
0,4266,16,0
0,4267,6,0
0,4268,7,0
0,4269,24,0
0,4270,7,0
0,4271,7,0
0,4272,25,0
0,4273,20,1
0,4274,7,0
0,4275,6,0
0,4276,7,0
0,4277,13,0
0,4278,71,0
0,4279,13,0
0,4280,7,0
0,4281,7,0
0,4282,141,0
0,4283,7,0
0,4284,7,0
0,4285,24,0
0,4286,13,0
0,4287,7,0
0,4288,7,0
0,4289,28,0
0,4290,182,0
0,4291,7,0
0,4292,7,0
0,4293,6,0
0,4294,39,0
0,4295,43,0
0,4296,14,0
0,4297,7,0
0,4298,13,0
0,4299,7,0
0,4300,6,0
0,4301,6,0
0,4302,7,0
0,4303,7,0
0,4304,7,0
0,4305,7,0
0,4306,7,0
0,4307,15,0
0,4308,6,0
0,4309,15,0
0,4310,13,0
0,4311,7,0
0,4312,7,0
0,4313,19,0
0,4314,13,0
0,4315,7,0
0,4316,6,0
0,4317,7,0
0,4318,59,0
0,4319,7,0
0,4320,32,0
0,4321,6,0
0,4322,14,0
0,4323,6,0
0,4324,45,0
0,4325,17,0
0,4326,7,0
0,4327,34,0
0,4328,7,0
0,4329,13,0
0,4330,61,0
0,4331,6,0
0,4332,65,1
0,4333,6,0
0,4334,6,0
0,4335,13,0
0,4336,24,0
0,4337,7,0
0,4338,7,0
0,4339,33,0
0,4340,32,0
0,4341,15,0
0,4342,14,0
0,4343,24,0
0,4344,13,0
0,4345,7,0
0,4346,7,0
0,4347,6,0
0,4348,6,0
0,4349,14,0
0,4350,7,0
0,4351,7,0
0,4352,50,2
0,4353,14,0
0,4354,28,0
0,4355,7,0
0,4356,6,0
0,4357,47,0
0,4358,23,1
0,4359,23,0
0,4360,31,0
0,4361,7,0
0,4362,6,0
0,4363,6,0
0,4364,21,0
0,4365,7,0
0,4366,7,0
0,4367,13,0
0,4368,15,0
0,4369,21,0
0,4370,7,0
0,4371,7,0
0,4372,15,0
0,4373,18,0
0,4374,13,0
0,4375,13,0
0,4376,6,0
0,4377,7,0
0,4378,21,0
0,4379,6,0
0,4380,6,0
0,4381,6,0
0,4382,7,0
0,4383,7,0
0,4384,7,0
0,4385,22,0
0,4386,13,0
0,4387,13,0
0,4388,21,0
0,4389,6,0
0,4390,7,0
0,4391,7,0
0,4392,6,0
0,4393,6,0
0,4394,27,0
0,4395,6,0
0,4396,13,0
0,4397,6,0
0,4398,7,0
0,4399,7,0
0,4400,23,0
0,4401,15,0
0,4402,16,0
0,4403,7,0
0,4404,400,1
0,4405,13,0
0,4406,14,0
0,4407,7,0
0,4408,20,0
0,4409,15,0
0,4410,7,0
0,4411,43,1
0,4412,7,0
0,4413,7,0
0,4414,6,0
0,4415,32,0
0,4416,14,0
0,4417,23,0
0,4418,14,0
0,4419,400,0
0,4420,17,1
0,4421,400,0
0,4422,13,0
0,4423,7,0
0,4424,7,0
0,4425,7,0
0,4426,6,0
0,4427,46,0
0,4428,26,0
0,4429,7,0
0,4430,7,0
0,4431,57,0
0,4432,7,0
0,4433,13,0
0,4434,26,0
0,4435,7,0
0,4436,7,0
0,4437,110,1
0,4438,82,0
0,4439,6,0
0,4440,7,0
0,4441,6,0
0,4442,43,0
0,4443,7,0
0,4444,94,0
0,4445,7,0
0,4446,7,0
0,4447,7,0
0,4448,6,0
0,4449,6,0
0,4450,7,0
0,4451,7,0
0,4452,7,0
0,4453,16,0
0,4454,21,0
0,4455,11,0
0,4456,7,0
0,4457,32,0
0,4458,18,0
0,4459,13,0
0,4460,40,0
0,4461,146,1
0,4462,400,0
0,4463,7,0
0,4464,23,0
0,4465,7,0
0,4466,21,0
0,4467,13,0
0,4468,68,1
0,4469,7,0
0,4470,14,0
0,4471,18,0
0,4472,153,0
0,4473,14,0
0,4474,7,0
0,4475,13,0
0,4476,6,0
0,4477,7,0
0,4478,16,0
0,4479,14,0
0,4480,13,0
0,4481,7,0
0,4482,7,0
0,4483,31,1
0,4484,40,0
0,4485,7,0
0,4486,47,0
0,4487,7,0
0,4488,24,1
0,4489,13,0
0,4490,21,0
0,4491,63,1
0,4492,30,2
0,4493,21,0
0,4494,245,0
0,4495,14,0
0,4496,19,0
0,4497,7,0
0,4498,7,0
0,4499,7,0
0,4500,7,0
0,4501,6,0
0,4502,7,0
0,4503,13,0
0,4504,6,0
0,4505,13,0
0,4506,7,0
0,4507,7,0
0,4508,14,0
0,4509,13,0
0,4510,7,0
0,4511,7,0
0,4512,7,0
0,4513,7,0
0,4514,13,0
0,4515,6,0
0,4516,7,0
0,4517,7,0
0,4518,6,0
0,4519,7,0
0,4520,30,0
0,4521,21,0
0,4522,106,0
0,4523,23,1
0,4524,21,0
0,4525,18,0
0,4526,24,1
0,4527,7,0
0,4528,7,0
0,4529,6,0
0,4530,44,0
0,4531,7,0
0,4532,7,0
0,4533,27,0
0,4534,15,0
0,4535,67,0
0,4536,7,0
0,4537,7,0
0,4538,38,0
0,4539,7,0
0,4540,6,0
0,4541,7,0
0,4542,6,0
0,4543,7,0
0,4544,7,0
0,4545,7,0
0,4546,13,0
0,4547,21,1
0,4548,400,0
0,4549,400,0
0,4550,39,0
0,4551,7,0
0,4552,23,1
0,4553,14,0
0,4554,14,0
0,4555,7,0
0,4556,7,0
0,4557,7,0
0,4558,15,0
0,4559,26,0
0,4560,10,0
0,4561,15,0
0,4562,7,0
0,4563,20,1
0,4564,7,0
0,4565,7,0
0,4566,13,0
0,4567,7,0
0,4568,7,0
0,4569,6,0
0,4570,7,0
0,4571,29,0
0,4572,14,0
0,4573,7,0
0,4574,7,0
0,4575,7,0
0,4576,7,0
0,4577,11,0
0,4578,14,0
0,4579,135,1
0,4580,7,0
0,4581,6,0
0,4582,7,0
0,4583,18,0
0,4584,24,0
0,4585,13,0
0,4586,14,0
0,4587,31,0
0,4588,19,1
0,4589,29,0
0,4590,7,0
0,4591,7,0
0,4592,7,0
0,4593,14,0
0,4594,7,0
0,4595,26,0
0,4596,7,0
0,4597,13,0
0,4598,20,0
0,4599,7,0
0,4600,8,0
0,4601,400,1
0,4602,7,0
0,4603,7,0
0,4604,7,0
0,4605,13,0
0,4606,7,0
0,4607,7,0
0,4608,24,0
0,4609,44,0
0,4610,7,0
0,4611,7,0
0,4612,7,0
0,4613,7,0
0,4614,15,0
0,4615,7,0
0,4616,6,0
0,4617,21,1
0,4618,13,0
0,4619,22,0
0,4620,7,0
0,4621,7,0
0,4622,7,0
0,4623,7,0
0,4624,13,0
0,4625,25,0
0,4626,7,0
0,4627,26,0
0,4628,14,0
0,4629,7,0
0,4630,400,1
0,4631,7,0
0,4632,7,0
0,4633,34,0
0,4634,13,0
0,4635,400,1
0,4636,6,0
0,4637,14,0
0,4638,7,0
0,4639,14,0
0,4640,7,0
0,4641,7,0
0,4642,25,0
0,4643,13,0
0,4644,13,0
0,4645,14,0
0,4646,31,0
0,4647,7,0
0,4648,7,0
0,4649,71,0
0,4650,7,0
0,4651,14,0
0,4652,6,0
0,4653,7,0
0,4654,7,0
0,4655,22,0
0,4656,26,0
0,4657,7,0
0,4658,28,0
0,4659,7,0
0,4660,133,0
0,4661,86,1
0,4662,7,0
0,4663,29,0
0,4664,49,0
0,4665,14,0
0,4666,7,0
0,4667,7,0
0,4668,21,1
0,4669,7,0
0,4670,7,0
0,4671,45,0
0,4672,7,0
0,4673,33,0
0,4674,7,0
0,4675,7,0
0,4676,23,0
0,4677,14,0
0,4678,86,0
0,4679,20,0
0,4680,7,0
0,4681,7,0
0,4682,7,0
0,4683,16,0
0,4684,29,0
0,4685,15,0
0,4686,7,0
0,4687,7,0
0,4688,400,0
0,4689,65,0
0,4690,14,0
0,4691,7,0
0,4692,7,0
0,4693,72,0
0,4694,6,0
0,4695,34,0
0,4696,7,0
0,4697,7,0
0,4698,14,0
0,4699,29,0
0,4700,21,0
0,4701,14,0
0,4702,61,1
0,4703,7,0
0,4704,216,0
0,4705,34,1
0,4706,21,1
0,4707,7,0
0,4708,21,0
0,4709,14,0
0,4710,21,0
0,4711,15,0
0,4712,7,0
0,4713,14,0
0,4714,186,0
0,4715,6,0
0,4716,7,0
0,4717,21,0
0,4718,6,0
0,4719,7,0
0,4720,7,0
0,4721,65,0
0,4722,14,0
0,4723,7,0
0,4724,14,0
0,4725,20,0
0,4726,23,0
0,4727,7,0
0,4728,27,0
0,4729,14,0
0,4730,105,0
0,4731,15,0
0,4732,7,0
0,4733,14,0
0,4734,33,0
0,4735,67,0
0,4736,46,0
0,4737,7,0
0,4738,7,0
0,4739,7,0
0,4740,7,0
0,4741,14,0
0,4742,7,0
0,4743,15,0
0,4744,7,0
0,4745,7,0
0,4746,7,0
0,4747,22,0
0,4748,23,0
0,4749,14,0
0,4750,7,0
0,4751,47,0
0,4752,41,1
0,4753,7,0
0,4754,7,0
0,4755,7,0
0,4756,6,0
0,4757,7,0
0,4758,7,0
0,4759,7,0
0,4760,7,0
0,4761,7,0
0,4762,7,0
0,4763,7,0
0,4764,7,0
0,4765,14,0
0,4766,7,0
0,4767,24,0
0,4768,51,0
0,4769,13,0
0,4770,22,0
0,4771,6,0
0,4772,7,0
0,4773,18,0
0,4774,6,0
0,4775,10,0
0,4776,13,0
0,4777,86,0
0,4778,7,0
0,4779,98,0
0,4780,7,0
0,4781,7,0
0,4782,15,0
0,4783,23,0
0,4784,7,0
0,4785,6,0
0,4786,7,0
0,4787,7,0
0,4788,14,0
0,4789,7,0
0,4790,6,0
0,4791,7,0
0,4792,24,1
0,4793,7,0
0,4794,7,0
0,4795,19,1
0,4796,7,0
0,4797,6,0
0,4798,67,1
0,4799,49,0
0,4800,23,0
0,4801,400,0
0,4802,7,0
0,4803,7,0
0,4804,7,0
0,4805,14,0
0,4806,41,0
0,4807,14,0
0,4808,13,0
0,4809,6,0
0,4810,19,0
0,4811,7,0
0,4812,15,0
0,4813,25,1
0,4814,15,0
0,4815,7,0
0,4816,24,0
0,4817,7,0
0,4818,14,0
0,4819,21,0
0,4820,6,0
0,4821,7,0
0,4822,23,0
0,4823,10,0
0,4824,7,0
0,4825,7,0
0,4826,9,0
0,4827,7,0
0,4828,25,0
0,4829,14,0
0,4830,7,0
0,4831,7,0
0,4832,24,0
0,4833,13,0
0,4834,7,0
0,4835,9,0
0,4836,7,0
0,4837,7,0
0,4838,7,0
0,4839,110,0
0,4840,13,0
0,4841,13,0
0,4842,7,0
0,4843,7,0
0,4844,22,0
0,4845,258,0
0,4846,7,0
0,4847,7,0
0,4848,7,0
0,4849,7,0
0,4850,7,0
0,4851,6,0
0,4852,7,0
0,4853,45,0
0,4854,26,0
0,4855,7,0
0,4856,7,0
0,4857,7,0
0,4858,75,0
0,4859,120,0
0,4860,7,0
0,4861,14,0
0,4862,7,0
0,4863,15,0
0,4864,22,0
0,4865,7,0
0,4866,26,0
0,4867,24,0
0,4868,6,0
0,4869,7,0
0,4870,7,0
0,4871,7,0
0,4872,14,0
0,4873,13,0
0,4874,7,0
0,4875,6,0
0,4876,21,0
0,4877,14,0
0,4878,73,0
0,4879,13,0
0,4880,62,1
0,4881,23,0
0,4882,7,0
0,4883,7,0
0,4884,7,0
0,4885,199,0
0,4886,173,0
0,4887,21,0
0,4888,13,0
0,4889,14,0
0,4890,23,0
0,4891,64,0
0,4892,7,0
0,4893,9,0
0,4894,7,0
0,4895,13,0
0,4896,55,0
0,4897,22,0
0,4898,7,0
0,4899,182,2
0,4900,6,0
0,4901,57,0
0,4902,15,0
0,4903,7,0
0,4904,14,0
0,4905,7,0
0,4906,26,0
0,4907,21,0
0,4908,7,0
0,4909,6,0
0,4910,12,0
0,4911,21,1
0,4912,7,0
0,4913,14,0
0,4914,7,0
0,4915,13,0
0,4916,21,0
0,4917,21,0
0,4918,22,0
0,4919,7,0
0,4920,13,0
0,4921,7,0
0,4922,7,0
0,4923,7,0
0,4924,7,0
0,4925,13,0
0,4926,6,0
0,4927,7,0
0,4928,6,0
0,4929,7,0
0,4930,400,0
0,4931,7,0
0,4932,6,0
0,4933,7,0
0,4934,50,0
0,4935,27,0
0,4936,7,0
0,4937,7,0
0,4938,13,0
0,4939,13,0
0,4940,21,0
0,4941,7,0
0,4942,15,0
0,4943,370,0
0,4944,31,1
0,4945,20,0
0,4946,6,0
0,4947,14,0
0,4948,26,0
0,4949,25,1
0,4950,7,0
0,4951,7,0
0,4952,14,0
0,4953,7,0
0,4954,7,0
0,4955,273,0
0,4956,7,0
0,4957,6,0
0,4958,14,0
0,4959,7,0
0,4960,16,0
0,4961,113,0
0,4962,7,0
0,4963,7,0
0,4964,6,0
0,4965,15,0
0,4966,7,0
0,4967,25,0
0,4968,107,0
0,4969,7,0
0,4970,400,0
0,4971,7,0
0,4972,7,0
0,4973,6,0
0,4974,7,0
0,4975,19,0
0,4976,135,1
0,4977,7,0
0,4978,36,0
0,4979,7,0
0,4980,23,0
0,4981,7,0
0,4982,7,0
0,4983,6,0
0,4984,7,0
0,4985,7,0
0,4986,155,0
0,4987,14,0
0,4988,7,0
0,4989,7,0
0,4990,6,0
0,4991,6,0
0,4992,7,0
0,4993,7,0
0,4994,7,0
0,4995,7,0
0,4996,7,0
0,4997,7,0
0,4998,7,0
0,4999,6,0
0,5000,14,0
0,5001,25,0
0,5002,7,0
0,5003,14,0
0,5004,267,2
0,5005,14,0
0,5006,7,0
0,5007,9,0
0,5008,21,0
0,5009,9,0
0,5010,7,0
0,5011,6,0
0,5012,7,0
0,5013,7,0
0,5014,36,0
0,5015,7,0
0,5016,6,0
0,5017,7,0
0,5018,7,0
0,5019,7,0
0,5020,7,0
0,5021,14,0
0,5022,6,0
0,5023,13,0
0,5024,7,0
0,5025,7,0
0,5026,21,0
0,5027,7,0
0,5028,13,0
0,5029,400,1
0,5030,14,0
0,5031,26,0
0,5032,7,0
0,5033,13,0
0,5034,22,0
0,5035,21,0
0,5036,23,0
0,5037,6,0
0,5038,156,0
0,5039,7,0
0,5040,14,0
0,5041,7,0
0,5042,26,0
0,5043,8,0
0,5044,16,0
0,5045,14,0
0,5046,9,0
0,5047,14,0
0,5048,13,0
0,5049,7,0
0,5050,13,0
0,5051,24,0
0,5052,6,0
0,5053,7,0
0,5054,6,0
0,5055,6,0
0,5056,7,0
0,5057,6,0
0,5058,21,0
0,5059,14,0
0,5060,32,0
0,5061,6,0
0,5062,13,0
0,5063,6,0
0,5064,54,0
0,5065,15,0
0,5066,15,0
0,5067,15,0
0,5068,22,0
0,5069,7,0
0,5070,15,0
0,5071,269,1
0,5072,21,1
0,5073,21,0
0,5074,14,0
0,5075,13,0
0,5076,7,0
0,5077,13,0
0,5078,6,0
0,5079,13,0
0,5080,14,0
0,5081,11,0
0,5082,15,0
0,5083,14,0
0,5084,13,0
0,5085,13,0
0,5086,13,0
0,5087,7,0
0,5088,14,0
0,5089,14,0
0,5090,16,0
0,5091,6,0
0,5092,7,0
0,5093,30,0
0,5094,25,0
0,5095,6,0
0,5096,7,0
0,5097,7,0
0,5098,27,1
0,5099,25,0
0,5100,7,0
0,5101,13,0
0,5102,146,1
0,5103,400,0
0,5104,7,0
0,5105,35,0
0,5106,7,0
0,5107,7,0
0,5108,7,0
0,5109,7,0
0,5110,23,0
0,5111,13,0
0,5112,6,0
0,5113,7,0
0,5114,7,0
0,5115,7,0
0,5116,400,0
0,5117,20,1
0,5118,16,0
0,5119,7,0
0,5120,71,0
0,5121,145,0
0,5122,22,0
0,5123,15,0
0,5124,7,0
0,5125,21,0
0,5126,22,0
0,5127,24,0
0,5128,7,0
0,5129,7,0
0,5130,7,0
0,5131,7,0
0,5132,6,0
0,5133,7,0
0,5134,6,0
0,5135,25,0
0,5136,13,0
0,5137,13,0
0,5138,14,0
0,5139,37,0
0,5140,13,0
0,5141,69,0
0,5142,6,0
0,5143,7,0
0,5144,13,0
0,5145,7,0
0,5146,12,0
0,5147,359,0
0,5148,7,0
0,5149,6,0
0,5150,7,0
0,5151,7,0
0,5152,7,0
0,5153,15,0
0,5154,7,0
0,5155,74,0
0,5156,20,0
0,5157,13,0
0,5158,15,0
0,5159,7,0
0,5160,7,0
0,5161,7,0
0,5162,7,0
0,5163,7,0
0,5164,22,0
0,5165,13,0
0,5166,6,0
0,5167,7,0
0,5168,13,0
0,5169,6,0
0,5170,13,0
0,5171,6,0
0,5172,7,0
0,5173,7,0
0,5174,6,0
0,5175,48,0
0,5176,30,0
0,5177,117,0
0,5178,7,0
0,5179,18,0
0,5180,36,0
0,5181,14,0
0,5182,7,0
0,5183,7,0
0,5184,83,0
0,5185,45,0
0,5186,42,0
0,5187,26,0
0,5188,7,0
0,5189,7,0
0,5190,35,0
0,5191,34,0
0,5192,7,0
0,5193,7,0
0,5194,32,0
0,5195,97,0
0,5196,7,0
0,5197,25,0
0,5198,13,0
0,5199,400,0
0,5200,7,0
0,5201,21,0
0,5202,22,0
0,5203,27,0
0,5204,22,0
0,5205,83,0
0,5206,13,0
0,5207,7,0
0,5208,7,0
0,5209,6,0
0,5210,13,0
0,5211,7,0
0,5212,7,0
0,5213,7,0
0,5214,7,0
0,5215,22,1
0,5216,7,0
0,5217,15,0
0,5218,7,0
0,5219,7,0
0,5220,78,0
0,5221,7,0
0,5222,7,0
0,5223,6,0
0,5224,13,0
0,5225,33,0
0,5226,7,0
0,5227,15,0
0,5228,7,0
0,5229,53,0
0,5230,7,0
0,5231,7,0
0,5232,15,0
0,5233,7,0
0,5234,13,0
0,5235,7,0
0,5236,13,0
0,5237,7,0
0,5238,25,0
0,5239,14,0
0,5240,7,0
0,5241,21,0
0,5242,7,0
0,5243,20,0
0,5244,7,0
0,5245,7,0
0,5246,7,0
0,5247,76,0
0,5248,23,0
0,5249,7,0
0,5250,7,0
0,5251,7,0
0,5252,7,0
0,5253,131,1
0,5254,149,0
0,5255,7,0
0,5256,18,0
0,5257,7,0
0,5258,7,0
0,5259,14,0
0,5260,7,0
0,5261,7,0
0,5262,10,0
0,5263,37,0
0,5264,7,0
0,5265,7,0
0,5266,7,0
0,5267,196,0
0,5268,7,0
0,5269,25,0
0,5270,7,0
0,5271,7,0
0,5272,7,0
0,5273,7,0
0,5274,13,0
0,5275,7,0
0,5276,7,0
0,5277,31,0
0,5278,6,0
0,5279,7,0
0,5280,14,0
0,5281,7,0
0,5282,7,0
0,5283,7,0
0,5284,400,0
0,5285,48,1
0,5286,7,0
0,5287,14,0
0,5288,337,0
0,5289,9,0
0,5290,7,0
0,5291,23,0
0,5292,7,0
0,5293,7,0
0,5294,7,0
0,5295,13,0
0,5296,7,0
0,5297,24,0
0,5298,7,0
0,5299,14,0
0,5300,13,0
0,5301,9,0
0,5302,7,0
0,5303,7,0
0,5304,7,0
0,5305,31,0
0,5306,7,0
0,5307,7,0
0,5308,7,0
0,5309,7,0
0,5310,26,0
0,5311,150,0
0,5312,7,0
0,5313,16,0
0,5314,6,0
0,5315,7,0
0,5316,15,0
0,5317,16,0
0,5318,23,0
0,5319,38,1
0,5320,7,0
0,5321,53,0
0,5322,7,0
0,5323,7,0
0,5324,52,0
0,5325,7,0
0,5326,7,0
0,5327,7,0
0,5328,6,0
0,5329,6,0
0,5330,27,0
0,5331,13,0
0,5332,7,0
0,5333,25,0
0,5334,7,0
0,5335,7,0
0,5336,28,0
0,5337,21,0
0,5338,7,0
0,5339,6,0
0,5340,7,0
0,5341,7,0
0,5342,11,0
0,5343,65,0
0,5344,7,0
0,5345,14,0
0,5346,24,0
0,5347,155,0
0,5348,9,0
0,5349,6,0
0,5350,24,0
0,5351,7,0
0,5352,13,0
0,5353,24,0
0,5354,27,0
0,5355,7,0
0,5356,45,0
0,5357,7,0
0,5358,7,0
0,5359,151,0
0,5360,7,0
0,5361,7,0
0,5362,14,0
0,5363,7,0
0,5364,7,0
0,5365,7,0
0,5366,7,0
0,5367,7,0
0,5368,21,0
0,5369,137,1
0,5370,400,0
0,5371,7,0
0,5372,7,0
0,5373,7,0
0,5374,7,0
0,5375,6,0
0,5376,7,0
0,5377,7,0
0,5378,29,0
0,5379,14,0
0,5380,6,0
0,5381,14,0
0,5382,14,0
0,5383,400,0
0,5384,21,1
0,5385,6,0
0,5386,400,0
0,5387,7,0
0,5388,7,0
0,5389,81,2
0,5390,7,0
0,5391,14,0
0,5392,23,0
0,5393,7,0
0,5394,34,0
0,5395,7,0
0,5396,13,0
0,5397,86,0
0,5398,6,0
0,5399,7,0
0,5400,7,0
0,5401,14,0
0,5402,7,0
0,5403,400,0
0,5404,7,0
0,5405,23,0
0,5406,13,0
0,5407,96,0
0,5408,7,0
0,5409,7,0
0,5410,6,0
0,5411,7,0
0,5412,6,0
0,5413,6,0
0,5414,13,0
0,5415,102,0
0,5416,21,0
0,5417,7,0
0,5418,7,0
0,5419,70,0
0,5420,66,1
0,5421,14,0
0,5422,13,0
0,5423,6,0
0,5424,7,0
0,5425,15,0
0,5426,103,0
0,5427,7,0
0,5428,15,0
0,5429,7,0
0,5430,7,0
0,5431,7,0
0,5432,6,0
0,5433,19,1
0,5434,14,0
0,5435,195,0
0,5436,7,0
0,5437,128,0
0,5438,7,0
0,5439,46,0
0,5440,15,0
0,5441,48,0
0,5442,14,0
0,5443,7,0
0,5444,91,0
0,5445,7,0
0,5446,24,0
0,5447,9,0
0,5448,7,0
0,5449,7,0
0,5450,7,0
0,5451,6,0
0,5452,158,0
0,5453,84,1
0,5454,7,0
0,5455,7,0
0,5456,7,0
0,5457,21,1
0,5458,50,1
0,5459,400,0
0,5460,7,0
0,5461,7,0
0,5462,39,0
0,5463,37,0
0,5464,7,0
0,5465,37,1
0,5466,7,0
0,5467,156,0
0,5468,7,0
0,5469,13,0
0,5470,44,0
0,5471,6,0
0,5472,13,0
0,5473,13,0
0,5474,7,0
0,5475,7,0
0,5476,31,0
0,5477,20,0
0,5478,7,0
0,5479,16,0
0,5480,6,0
0,5481,7,0
0,5482,7,0
0,5483,6,0
0,5484,14,0
0,5485,400,0
0,5486,47,0
0,5487,7,0
0,5488,7,0
0,5489,21,0
0,5490,7,0
0,5491,7,0
0,5492,400,0
0,5493,23,0
0,5494,6,0
0,5495,7,0
0,5496,7,0
0,5497,7,0
0,5498,13,0
0,5499,7,0
0,5500,7,0
0,5501,246,0
0,5502,14,0
0,5503,39,0
0,5504,15,0
0,5505,7,0
0,5506,13,0
0,5507,7,0
0,5508,13,0
0,5509,11,0
0,5510,111,0
0,5511,6,0
0,5512,76,1
0,5513,7,0
0,5514,6,0
0,5515,19,1
0,5516,13,0
0,5517,35,1
0,5518,6,0
0,5519,6,0
0,5520,7,0
0,5521,87,1
0,5522,34,0
0,5523,13,0
0,5524,7,0
0,5525,13,0
0,5526,14,0
0,5527,13,0
0,5528,13,0
0,5529,23,1
0,5530,14,0
0,5531,23,0
0,5532,14,0
0,5533,96,0
0,5534,51,0
0,5535,33,1
0,5536,7,0
0,5537,7,0
0,5538,13,0
0,5539,60,0
0,5540,46,0
0,5541,7,0
0,5542,32,0
0,5543,24,0
0,5544,7,0
0,5545,7,0
0,5546,7,0
0,5547,7,0
0,5548,13,0
0,5549,57,0
0,5550,22,0
0,5551,7,0
0,5552,6,0
0,5553,6,0
0,5554,7,0
0,5555,22,0
0,5556,13,0
0,5557,7,0
0,5558,13,0
0,5559,6,0
0,5560,26,0
0,5561,7,0
0,5562,13,0
0,5563,22,0
0,5564,228,0
0,5565,15,0
0,5566,10,0
0,5567,25,0
0,5568,85,1
0,5569,13,0
0,5570,14,0
0,5571,9,0
0,5572,7,0
0,5573,6,0
